Files	source_image	Date	condition	experiment	strain	Position	file_type	annotation_status	annotation_reason	switch
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_28/Images/YagyaExpSCD20231212_s28_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_28/Images/YagyaExpSCD20231212_s28_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	28	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_28/Images/YagyaExpSCD20231212_s28_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_28/Images/YagyaExpSCD20231212_s28_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	28	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_28/Images/YagyaExpSCD20231212_s28_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_28/Images/YagyaExpSCD20231212_s28_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	28	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_29/Images/YagyaExpSCD20231212_s29_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_29/Images/YagyaExpSCD20231212_s29_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	29	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_29/Images/YagyaExpSCD20231212_s29_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_29/Images/YagyaExpSCD20231212_s29_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	29	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_29/Images/YagyaExpSCD20231212_s29_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_29/Images/YagyaExpSCD20231212_s29_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	29	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_align_shift.npy	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	alignment data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	background ROI settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	ROI coordinates	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	aligned image data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	background ROI data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_3/Images/YagyaExpSCD20231212_s03_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	3	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_30/Images/YagyaExpSCD20231212_s30_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_30/Images/YagyaExpSCD20231212_s30_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	30	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_30/Images/YagyaExpSCD20231212_s30_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_30/Images/YagyaExpSCD20231212_s30_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	30	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_30/Images/YagyaExpSCD20231212_s30_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_30/Images/YagyaExpSCD20231212_s30_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	30	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_31/Images/YagyaExpSCD20231212_s31_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_31/Images/YagyaExpSCD20231212_s31_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	31	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_31/Images/YagyaExpSCD20231212_s31_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_31/Images/YagyaExpSCD20231212_s31_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	31	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_31/Images/YagyaExpSCD20231212_s31_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_31/Images/YagyaExpSCD20231212_s31_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	31	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_32/Images/YagyaExpSCD20231212_s32_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_32/Images/YagyaExpSCD20231212_s32_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	32	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_32/Images/YagyaExpSCD20231212_s32_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_32/Images/YagyaExpSCD20231212_s32_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	32	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_32/Images/YagyaExpSCD20231212_s32_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_32/Images/YagyaExpSCD20231212_s32_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	32	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_acdc_output.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	acdc output	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_align_shift.npy	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	alignment data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_custom_annot_params.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	annotation settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_custom_combine_metrics.ini	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	custom metric settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	background ROI settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	ROI coordinates	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	aligned image data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	background ROI data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_last_tracked_i.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	tracking data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_segm.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_4/Images/YagyaExpSCD20231212_s04_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	4	segmentation	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_acdc_output.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	acdc output	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_align_shift.npy	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	alignment data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_custom_annot_params.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	annotation settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_custom_combine_metrics.ini	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	custom metric settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	background ROI settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	ROI coordinates	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	aligned image data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	background ROI data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_last_tracked_i.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	tracking data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_segm.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_5/Images/YagyaExpSCD20231212_s05_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	5	segmentation	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_acdc_output.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	acdc output	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_align_shift.npy	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	alignment data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_custom_annot_params.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	annotation settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_custom_combine_metrics.ini	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	custom metric settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	background ROI settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	ROI coordinates	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	aligned image data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	background ROI data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_last_tracked_i.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	tracking data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_segm.npz	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_6/Images/YagyaExpSCD20231212_s06_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	6	segmentation	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_7/Images/YagyaExpSCD20231212_s07_Dia_Ph3.tif	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_7/Images/YagyaExpSCD20231212_s07_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	7	phase contrast image	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_7/Images/YagyaExpSCD20231212_s07_metadata.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_7/Images/YagyaExpSCD20231212_s07_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	7	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_7/Images/YagyaExpSCD20231212_s07_metadataXML.txt	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_7/Images/YagyaExpSCD20231212_s07_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	7	metadata	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_acdc_output.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	8	acdc output	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_align_shift.npy	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	8	alignment data	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_custom_annot_params.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	8	annotation settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_custom_combine_metrics.ini	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	8	custom metric settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	8	background ROI settings	annotated		
analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/Ccr4_data_for_Felix/20231212/Position_8/Images/YagyaExpSCD20231212_s08_Dia_Ph3.tif	12122023	SCD	ccr4_deletion	YCY002_1	8	ROI coordinates	annotated		
